enumeration,value
c1cc(NC(=O)c2ccc(*)cc2)cc(-n2c(=O)c3c(cc4c(=O)n(*)c(=O)c4c3)c2=O)c1,2.445
c1(Oc2ccc(N3C(=O)c4c(ccc(*)c4)C3=O)cc2)ccc(N2C(=O)c3cc(C(=O)Nc4ccc(NC(*)=O)cc4)ccc3C2=O)cc1,2.6514
c1(Oc2ccc(N3C(=O)c4cc(*)ccc4C3=O)cc2)ccc(N2C(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(NC(*)=O)cc5)cc4)cc3C2=O)cc1,2.699
c1c(N2C(=O)c3cc(C(=O)Nc4ccc(S(c5ccc(NC(*)=O)cc5)(=O)=O)cc4)ccc3C2=O)ccc(Oc2ccc(N3C(=O)c4c(ccc(*)c4)C3=O)cc2)c1,2.6835
O=C1c2ccc(C(*)=O)cc2C(=O)N1c1cc(Nc2nc(Nc3cc(N4C(=O)c5c(cc(*)cc5)C4=O)ccc3)nc(N)n2)ccc1,2.4034
N1(c2cc(Nc3nc(-c4ccccc4)nc(Nc4cc(N5C(=O)c6c(ccc(C(*)=O)c6)C5=O)ccc4)n3)ccc2)C(=O)c2c(ccc(*)c2)C1=O,2.3845
c1ccc(N2C(=O)c3c(ccc(*)c3)C2=O)cc1Nc1nc(N(C)C)nc(Nc2cc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)ccc2)n1,2.5033
N1(c2cc(Nc3ncnc(Nc4cc(N5C(=O)c6c(ccc(C(*)=O)c6)C5=O)ccc4)n3)ccc2)C(=O)c2c(ccc(*)c2)C1=O,2.4957
c1cc(C(*)=O)cc2c1C(=O)N(c1ccc(-c3nc(-c4ccc(N5C(=O)c6cc(*)ccc6C5=O)cc4)nc(-c4ccccc4)n3)cc1)C2=O,2.8991
c1cc(C(*)=O)cc2c1C(=O)N(c1cc(-c3nc(-c4cc(N5C(=O)c6ccc(*)cc6C5=O)ccc4)nc(-c4ccccc4)n3)ccc1)C2=O,2.9625
c1c(C(C=CC)c2ccc(*)cc2)ccc(-n2c(=O)c3c(cc4c(=O)n(*)c(=O)c4c3)c2=O)c1,2.5577
C1(=O)C(=CC=C2C(=O)N(CC*)C(=S)S2)SC(=S)N1*,2.2801
C1(=O)N(*)C(=S)SC1=CCCCC=C1C(=O)N(CC*)C(=S)S1,3.4576
c1(Oc2ccc(N3C(=O)c4c(ccc(*)c4)C3=O)cc2)ccc(NC(*)=O)cc1,2.7025
c1cc(S(=O)(=O)c2ccc(*)cc2)ccc1-n1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,2.8028
O=C1c2c(ccc(C(*)=O)c2)C(=O)N1c1c(O)cc(O)c(N2C(=O)c3c(ccc(*)c3)C2=O)c1,2.8396
C1(=O)c2c(ccc(C(*)(C(F)(F)F)C(F)(F)F)c2)C(=O)N1c1cc(N2C(=O)c3c(ccc(*)c3)C2=O)c(O)cc1O,2.7003
Oc1cc(O)c(N2C(=O)c3c(cc(-c4cc5c(cc4)C(=O)N(*)C5=O)cc3)C2=O)cc1*,3.1117
c12c(=O)n(-c3c(O)cc(O)c(*)c3)c(=O)c1cc1c(c(=O)n(*)c1=O)c2,2.8367
c1c(Oc2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)cc2C(C)(C)C)ccc(N2C(=O)c3cc(*)ccc3C2=O)c1,2.2297
*N1C(=O)c2c(-c3cc4c(cc3)C(=O)N(c3cc(C(=O)Nc5ccc(NC(c6cc(*)ccc6)=O)cc5)ccc3)C4=O)cccc2C1=O,2.3122
O=C1N(*)C(=O)c2c1ccc(Oc1cc3c(cc1)C(=O)N(c1ccc(-c4c(C)cc(*)cc4)c(C)c1)C3=O)c2,3.2926
C1(=O)C(C(C)(C)C*)C(*)C(=O)N1C(C)C,5.5919
O=c1n(*)c(=O)c2cc3c(cc12)c(=O)n(-c1ccc(C(c2ccc(*)cc2)c2ccccc2)cc1)c3=O,2.3895
c1c2c(ccc1-c1ccc3c(c1)C(=O)N(c1ccc(C(c4ccc(*)cc4)c4ccccc4)cc1)C3=O)C(=O)N(*)C2=O,2.907
O=C1N(c2ccc(C(c3ccccc3)c3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)cc2)C(=O)c2cc(*)ccc21,2.6954
c12ccc(S(=O)(=O)c3ccc4c(c3)C(=O)N(c3ccc(C(c5ccc(*)cc5)c5ccccc5)cc3)C4=O)cc1C(=O)N(*)C2=O,2.8677
c1c2c(cc(*)c1)C(=O)N(c1ccc(C(=O)OCCCCCCCCCCCCOC(*)=O)cc1)C2=O,3.2472
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(CCCCCC*)c3=O,3.8389
c1cc(Oc2cccc(-n3c(=O)c4cc5c(cc4c3=O)c(=O)n(*)c5=O)c2)ccc1*,2.5637
c12cc(-c3cc4c(cc3)C(=O)N(c3ccc(-c5c(C(F)(F)F)cc(*)cc5)c(C(F)(F)F)c3)C4=O)ccc1C(=O)N(*)C2=O,3.3541
O=C1N(c2ccc(OCC(C)(COc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)C)cc2)C(=O)c2cc(*)ccc21,2.7216
C1(=O)c2c(ccc(*)c2)C(=O)N1c1ccc(C=Cc2ccc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)cc2)cc1,2.0593
*c1cc2c(cc1)C(=O)N(c1ccc(Sc3ncc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)nc1)C2=O,2.583
c12cc(*)ccc1C(=O)N(c1cc3c(cc1)-c1c(cc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc1)C3=O)C2=O,2.5033
Cc1c(N2C(=O)C(C(C)(C)C*)C(*)C2=O)cccc1,4.8214
c1c(NC(=O)C*)ccc(Oc2ccc(NC(=O)CN3C(=O)c4c(ccc(C(c5cc6c(cc5)C(=O)N(*)C6=O)=O)c4)C3=O)cc2)c1,2.2667
c1c(NC(=O)C*)ccc(Oc2cc(NC(CN3C(=O)c4cc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)ccc4C3=O)=O)ccc2)c1,2.0094
c1c2c(cc(C(=O)c3cc4c(cc3)C(=O)N(*)C4=O)c1)C(=O)N(CC(=O)Nc1ccc(Oc3ccc(Oc4ccc(NC(=O)C*)cc4)cc3)cc1)C2=O,2.2729
c1c(NC(=O)C*)ccc(Cc2ccc(NC(=O)CN3C(=O)c4c(ccc(C(c5cc6c(cc5)C(=O)N(*)C6=O)=O)c4)C3=O)cc2)c1,2.3456
C1(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CC(=O)Nc3ccc(NC(=O)C*)cc3)C4=O)cc2C(=O)N1*,2.4122
c1cc(NC(=O)C*)ccc1NC(c1cc2c(cc1)C(=O)N(*)C2=O)=O,2.5823
c1cc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)ccc1NC(*)=O,2.9178
*c1cc2c(cc1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(NC(*)=O)cc4)cc3)cc1)C2=O,2.4295
c1c(*)ccc2c1C(=O)N(c1cc(C#Cc3cc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)ccc3)ccc1)C2=O,2.4849
O(c1ccc(S(c2ccc(Oc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)cc2)(=O)=O)cc1)c1ccc(N2C(=O)c3c(cc(*)cc3)C2=O)cc1,2.6168
O=C1N(c2ccc(Oc3cc(Oc4ccc(N5C(=O)c6c(ccc(C(*)=O)c6)C5=O)cc4)ccc3)cc2)C(=O)c2c1ccc(*)c2,2.5140000000000002
c12cc3c(=O)n(-c4c(CP(OCC)(=O)OCC)cc(*)cc4)c(=O)c3cc1c(=O)n(*)c2=O,2.9894
c1cc(C(c2cc(-n3c(=O)c4c(cc5c(=O)n(*)c(=O)c5c4)c3=O)ccc2)=O)ccc1*,3.1782
c1cc(Oc2ccccc2-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)ccc1*,2.5326
c1cc(Cc2cccc(-n3c(=O)c4cc5c(cc4c3=O)c(=O)n(*)c5=O)c2)ccc1*,2.6251
c1c(Cc2cc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)ccc2)cccc1*,2.645
c1cc(Cc2ccccc2-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)ccc1*,2.9239
C1(=O)N(c2ccccc2)C(=O)C(C(OC(=O)C)C*)C1(Cl)*,5.0889
C1(=O)N(c2ccc(C)cc2)C(=O)C(C(OC(=O)C)C*)C1(Cl)*,4.7107
c1c(C(NC(=O)O*)=O)cc(C(NC(OCC(C)(C)C*)=O)=O)cc1,4.9585
c1ccc(C(NC(OCC(CCCCCCCCCCCC)C*)=O)=O)cc1C(NC(=O)O*)=O,4.8491
C1(=O)N(c2ccc(*)cc2)C(=O)N1*,4.9853
O=C1N(c2ccc(Cc3ccc(*)cc3)cc2)C(=O)N1*,4.1662
O=C1N(c2ccc(Oc3ccc(*)cc3)cc2)C(=O)N1*,4.3691
c1(Cc2ccc(N3C(=O)c4c(ccc(*)c4)C3=O)cc2)ccc(NC(*)=O)cc1,3.1109
O=C1c2c(ccc(P(c3ccc4c(c3)C(=O)N(c3ccc(*)cc3)C4=O)(c3ccccc3)=O)c2)C(=O)N1*,3.0660000000000003
O=C1c2cc(P(c3cc4c(cc3)C(=O)N(c3cc(C(F)(F)F)cc(*)c3)C4=O)(=O)c3ccccc3)ccc2C(=O)N1*,3.3576
C1(=O)N(*)C(=O)c2ccc(P(c3ccccc3)(c3ccc4c(c3)C(=O)N(c3cccc(*)c3)C4=O)=O)cc21,3.2222
c12cc(*)ccc1C(=O)N(c1ccc(NC(c3cc(C(=O)Nc4ccc(NC(*)=O)cc4)ccc3)=O)cc1)C2=O,2.92
*c1n(C)c2c(n1)C(=O)N(*)C2=O,4.0674
O=C1c2c(cc(-c3ccc4c(c3)C(=O)N(*)C4=O)cc2)C(=O)N1c1c(C)cc(C)c(*)c1C,3.1985
c1cc2c(cc1*)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)c1)C2=O,3.4931
c1(*)ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)cc(C(=O)OC)c1)C2=O,3.4437
O=C1N(c2ccc(Cc3ccc(*)cc3)cc2)C(=O)C(=O)N1*,3.5238
*N1C(=O)c2cc(-c3cc4c(cc3)C(=O)N(c3ccc(S(c5ccc(*)cc5)(=O)=O)cc3)C4=O)ccc2C1=O,3.3960000000000004
c1(*)cc2c(cc1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6c(ccc(C(*)=O)c6)C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,2.3311
c1cc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7c5C(=O)N(C)C7=O)cccc6)cc4)cc3)cc2)ccc1*,3.443
c12c(*)c3c(c(-c4ccc(Oc5ccc(S(c6ccc(Oc7ccc(*)cc7)cc6)(=O)=O)cc5)cc4)c1cccc2)C(=O)N(c1ccccc1)C3=O,3.4421
FC(Oc1c(-c2ccc(*)cc2OC(F)(F)F)ccc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)c1)(F)F,2.7837
c1cccc2nc(-c3cc(*)cc(-n4c(=O)c5c(cc6c(c5)c(=O)n(*)c6=O)c4=O)c3)oc12,2.4745
c1cccc2nc(-c3cc(*)cc(-n4c(=O)c5c(cc6c(c5)c(=O)n(*)c6=O)c4=O)c3)sc12,2.4436
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(C(C#N)=C(*)C#N)c3=O,3.4736
*C1(C)CC(C)(*)C(=O)N(C)C1=O,5.3373
FC(C(c1cc(-n2c(=O)c3cc4c(cc3c2=O)c(=O)n(*)c4=O)c(O)cc1)(c1ccc(O)c(*)c1)C(F)(F)F)(F)F,2.3838
C1(=O)c2cc(-c3cc4c(cc3)C(=O)N(*)C4=O)ccc2C(=O)N1c1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1C,2.8885
C1(=O)c2cc(-c3cc4c(cc3)C(=O)N(*)C4=O)ccc2C(=O)N1c1cc(C)c(-c2c(C)cc(*)cc2C)c(C)c1,3.1002
c1(*)ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)cc(-c3nc4ccccc4s3)c1)C2=O,2.5125
c1(*)ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)cc(-c3nc4ccccc4o3)c1)C2=O,2.6591
c1cc(S(=O)(=O)c2ccc(N3C(=O)c4cc(Oc5ccc(Oc6cc7c(cc6)C(=O)N(*)C7=O)cc5)ccc4C3=O)cc2)ccc1*,3.2399
c1c(Oc2cc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)ccc2)cccc1*,2.5671
O=c1n(CC(OCCCCCCOC(=O)C*)=O)c(=O)c2cc3c(cc21)c(=O)n(*)c3=O,3.6832
c1c(S(=O)(c2cc3c(cc2)C(=O)N(*)C3=O)=O)ccc2c1C(=O)N(c1ccc(Cc3ccc(*)cc3)cc1)C2=O,2.775
n1(CCCCCCOC(=O)OCCCCCCCCOC(OCCCCCC*)=O)c(=O)c2c(cc3c(c(=O)n(*)c3=O)c2)c1=O,3.7768
C(CCCC*)COC(=O)OCCCCCCCCCCCCOC(=O)OCCCCCCn1c(=O)c2c(cc3c(c(=O)n(*)c3=O)c2)c1=O,3.821
c1c(C(F)(F)F)c(-c2ccc(N3C(=O)c4c(cc(S(=O)(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)C3=O)cc2C(F)(F)F)ccc1*,3.252
O=C1c2c(ccc(S(=O)(c3ccc4c(c3)C(=O)N(c3c(C)cc(-c5cc(C)c(*)c(C)c5)cc3C)C4=O)=O)c2)C(=O)N1*,2.7305
c1c(NC(*)=O)ccc(C(C(F)(F)F)(c2ccc(NC(c3ccc(N4C(=O)c5c(cc(*)cc5)C4=O)cc3C)=O)cc2)C(F)(F)F)c1,3.193
C1C(C)CC(C)(C)CC1(c1ccc(NC(*)=O)cc1)c1ccc(N2C(=O)c3c(ccc(*)c3)C2=O)cc1,2.7929
c1c(C2(c3ccc(NC(*)=O)cc3)CCCCC2)ccc(N2C(=O)c3c(ccc(*)c3)C2=O)c1,2.8477
C1CC(CC)CCC1(c1ccc(NC(*)=O)cc1)c1ccc(N2C(=O)c3c(ccc(*)c3)C2=O)cc1,2.9185
C1CC(C(C)(C)C)CCC1(c1ccc(NC(*)=O)cc1)c1ccc(N2C(=O)c3c(ccc(*)c3)C2=O)cc1,2.7711
C1C(C(C)(C)CC)CCC(c2ccc(NC(*)=O)cc2)(c2ccc(N3C(=O)c4c(ccc(*)c4)C3=O)cc2)C1,2.8521
n1c(N(CC)CC)nc(Nn2c(=O)c3cc4c(c(=O)n(*)c4=O)cc3c2=O)nc1N*,2.6124
c1c2c(=O)n(Nc3nc(N(CCC)CCC)nc(N*)n3)c(=O)c2cc2c(=O)n(*)c(=O)c12,2.5752
c12cc(*)ccc1C(=O)N(c1ccc(NC(c3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)=O)cc1)C2=O,2.4414
O=C1N(c2ccc(N(C(=O)c3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)C)cc2)C(=O)c2cc(*)ccc21,2.3425
c1(C)ccccc1N1C(=O)C2C(C(*)CC2C=C*)C1=O,4.5629
Cc1cccc(N2C(=O)C3C(C(*)CC3C=C*)C2=O)c1,4.9512
c1c(C)ccc(N2C(=O)C3C(C(*)CC3C=C*)C2=O)c1,5.2272
c1c(Oc2c3c(=O)n(*)c(=O)c3c(Oc3ccc(OC)cc3)c3c(=O)n(-c4ccc(Oc5ccc(*)cc5)cc4)c(=O)c32)ccc(OC)c1,1.9559
c1(=O)c2c(c(=O)n1*)c(Oc1ccc(OCCCC)cc1)c1c(=O)n(-c3ccc(Oc4ccc(*)cc4)cc3)c(=O)c1c2Oc1ccc(OCCCC)cc1,1.9028
C(NC(c1ccc(C(=O)NC(=S)*)cc1)=O)(Nc1ccc(N*)cc1)=S,2.6945
C(NC(c1cc(C(=O)NC(*)=S)ccc1)=O)(Nc1ccc(N*)cc1)=S,3.3129
c1(*)cc2c(cc1)C(=O)N(c1cc(Oc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)ccc1)C2=O,2.4357
c1cc(-n2c(=O)c3cc4c(=O)n(*)c(=O)c4cc3c2=O)ccc1C(c1ccc(*)cc1)(C(F)(F)F)C(F)(F)F,2.7195
c1c(F)c(-c2c(F)cc(-n3c(=O)c4c(cc5c(=O)n(*)c(=O)c5c4)c3=O)cc2)ccc1*,2.7749
c1c(C(=O)c2cc3c(cc2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cccc1C(*)=O,2.5831
c1c(OC(*)=O)cc(C)c(OC(=O)c2cc3c(cc2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6cc(*)ccc6C5=O)cc4)cc2)C3=O)c1,2.6804
c1cc(Oc2ccc(N3C(=O)c4cc(C(=O)Oc5c(C(C)(C)C)cc(OC(*)=O)cc5)ccc4C3=O)cc2)ccc1N1C(=O)c2cc(*)ccc2C1=O,2.5796
c1(N2C(=O)c3c(ccc(*)c3)C2=O)ccc(Oc2ccc(N3C(=O)c4cc(C(=O)Oc5c(-c6ccccc6)cc(OC(*)=O)cc5)ccc4C3=O)cc2)cc1,2.5898
O(c1ccc(N2C(=O)c3c(ccc(C(Oc4cc5c(ccc(OC(*)=O)c5)cc4)=O)c3)C2=O)cc1)c1ccc(N2C(=O)c3cc(*)ccc3C2=O)cc1,2.5688
O(c1ccc(N2C(=O)c3ccc(C(Oc4ccc(-c5ccc(OC(*)=O)cc5)cc4)=O)cc3C2=O)cc1)c1ccc(N2C(=O)c3c(cc(*)cc3)C2=O)cc1,2.6231
C(CCCCCC*)CN1C(=O)CC(C2C=C(C)C3C(C(=O)N(*)C3=O)C2)C1=O,5.4303
c12c3c4ccc1c1ccc5c6c(ccc(c61)c2ccc3C(=O)N(CCCCC*)C4=O)C(=O)N(*)C5=O,1.9902
O=C1c2ccc3c4ccc5c6c(ccc(c7c3c2c(cc7)C(=O)N1CCCCCCCC*)c64)C(=O)N(*)C5=O,2.0224
O=C1N(*)C(=O)c2cc(Oc3cc4c(cc3)C(=O)N(c3ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc3)C4=O)ccc21,3.4215
c12cc(*)ccc1C(=O)N(c1ccc(NC(*)=O)cc1)C2=O,3.1573
c1(=O)c2cc3c(=O)n(*)c(=O)c3cc2c(=O)n1-c1cc(C(=O)OCC)c(NC(c2ccc(*)cc2)=O)cc1,2.463
c1cc(Oc2ccc(Oc3ccc(N4C(=O)CC(=O)N(*)C4=S)cc3)cc2)ccc1*,3.1515
O=C1c2c(ccc(-c3ccc4c(c3)C(=O)N(c3cc(*)cc(C(=O)NCCCC)c3)C4=O)c2)C(=O)N1*,3.3359
C(CCCCN1C(=O)C2C(C(*)CC2C=C*)C1=O)C,4.6556
c1(C(c2ccccc2)(C(F)(F)F)c2ccc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)cc2)ccc(N2C(=O)c3c(ccc(*)c3)C2=O)cc1,2.9448
O=C1N(CCC)C(=O)C(*)C1C(C)C*,5.8295
c1c(NC(*)=O)cccc1C#Cc1cccc(N2C(=O)c3cc(*)ccc3C2=O)c1,2.8632
*N1C(=O)c2c(ccc(Oc3ccc(*)cc3)c2)C1=O,3.4303
c12c(=O)n(-c3ccc(C(=O)Nc4ccc(-c5ccc(NC(c6ccc(*)cc6)=O)cc5)cc4)cc3)c(=O)c1sc1c(=O)n(*)c(=O)c1s2,1.2847
O=c1c2c(c(=O)n1*)sc1c(=O)n(-c3ccc(C(Nc4ccc(NC(c5ccc(*)cc5)=O)cc4)=O)cc3)c(=O)c1s2,1.4889
c1(=O)c2c(c(=O)n1*)cc1c(=O)n(-c3ccc(Oc4ccccc4Oc4ccc(*)cc4)cc3)c(=O)c1c2,2.1614
c1c2c(=O)n(-c3ccc(Oc4cc(C)c(Oc5ccc(*)cc5)cc4)cc3)c(=O)c2cc2c1c(=O)n(*)c2=O,2.3895
O=c1n(*)c(=O)c2c1cc1c(c(=O)n(-c3ccc(Oc4cc(C(C)(C)C)c(Oc5ccc(*)cc5)cc4)cc3)c1=O)c2,1.9644
c12cc3c(cc1c(=O)n(*)c2=O)c(=O)n(-c1ccc(Oc2c(Oc4ccc(*)cc4)cc(C(C)(C)C)cc2)cc1)c3=O,2.2831
c1c(-c2ccc3c(c2)C(=O)N(*)C3=O)ccc2c1C(=O)N(c1c(C(C)(C)C)cc(Cc3cc(C(C)(C)C)c(*)cc3)cc1)C2=O,3.2111
O=C1N(*)C(=O)c2c1ccc(Oc1cc3c(cc1)C(=O)N(c1cccc(C(c4cc(*)ccc4)(C(F)(F)F)c4ccccc4)c1)C3=O)c2,3.4747
c1c(C(c2cccc(N3C(=O)c4c(ccc(*)c4)C3=O)c2)(c2cc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)ccc2)C(F)(F)F)cccc1,2.9326
c1c(N2C(=O)c3ccc(*)cc3C2=O)ccc(-c2c(C)cc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)cc2)c1C,2.8033
C(CCCCCCN1C(=O)C2C(C(*)CC2C=C*)C1=O)C,5.4744
C(CCCCCCCN1C(=O)C2C(C(*)CC2C=C*)C1=O)C,5.4434
C(CN1C(=O)C2C(C(*)CC2C=C*)C1=O)C,5.2391
n1(*)c(=O)c2cc3c(cc2c1=O)c(=O)n(-c1ccc(Oc2cc4cc(Oc5ccc(*)cc5)ccc4cc2)cc1)c3=O,2.1074
n1(-c2ccc(Oc3ccc(*)cc3)cc2)c(=O)c2c(F)c3c(c(=O)n(*)c3=O)c(F)c2c1=O,2.0451
c1(=O)n(-c2ccc(-c3ccc(*)cc3C)c(C)c2)c(=O)c2c(F)c3c(=O)n(*)c(=O)c3c(F)c12,2.5202
O=C1N(c2c(C)cc(C)c(N3C(=O)c4c(cc(C(=O)Nc5ccc(NC(*)=O)cc5)cc4)C3=O)c2C)C(=O)c2cc(*)ccc21,3.3589
c1c(C(*)=O)ccc(N=Nc2ccc(C(N3C(=O)N(*)C(CC)(CC)C3=O)=O)cc2)c1,3.6611
n1(*)c(=O)c2cc3c(=O)n(-c4ccc(Oc5ccc(C(c6ccc(Oc7ccc(*)cc7)cc6)=O)cc5)cc4)c(=O)c3cc2c1=O,2.395
S(C1CC(=O)N(c2ccc(C(=O)Oc3cc4cc(OC(c5ccc(*)cc5)=O)ccc4cc3)cc2)C1=O)CCOCCSC1C(=O)N(*)C(=O)C1,3.5935
N1(c2c(C)cc(Cc3ccc(*)c(C)c3)cc2)C(=O)C2C3C(CCC2C1=O)C(=O)N(*)C3=O,4.8465
O=C1N(*)C(=O)C2C1C1C(C(=O)N(c3ccc(Oc4ccc(Oc5ccc(*)cc5)cc4)cc3)C1=O)CC2,4.5419
C1(=O)N(c2ccc(Oc3ccccc3Oc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5)C4=O)cc3)cc2)C(=O)c2c1ccc(*)c2,2.3823
C12C(*)CC(C=C*)C1C(=O)N(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2=O,5.0009
c1cc(C(*)=O)cc2c1C(=O)N(c1ccc(C(C)(C)c3ccc(C(C)(C)c4ccc(N5C(=O)c6c(cc(*)cc6)C5=O)cc4)cc3)cc1)C2=O,2.4861
c1(-n2c(=O)c3c(cc4c(=O)n(*)c(=O)c4c3)c2=O)ccc(C(Nc2ccc(Oc3ccc(NC(c4ccc(*)cc4)=O)cc3)cc2)=O)cc1,1.639
c1(=O)c2c(c(=O)n1*)cc1c(c2)c(=O)n(-c2ccc(N(c3ccc(*)cc3)c3ccc(C#N)cc3)cc2)c1=O,1.6108
c12c(ccc(-c3ccc4c(c3)C(=O)N(c3ccc(N(c5ccc(*)cc5)c5ccc(C#N)cc5)cc3)C4=O)c1)C(=O)N(*)C2=O,2.0474
O=C1c2ccc(C(*)=O)cc2C(=O)N1c1ccc(N(c2ccc(N3C(=O)c4c(cc(*)cc4)C3=O)cc2)c2ccc(C#N)cc2)cc1,1.8778
c12ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(N(c5ccc(*)cc5)c5ccc(C#N)cc5)cc3)C4=O)cc1C(=O)N(*)C2=O,2.2981
c12c(ccc(*)c1O)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5c(ccc(C(*)=O)c5O)C4=O)cc3)cc1)C2=O,2.4208
O=C1N(*)C(=O)C2C1C1C3C(=O)N(CCC*)C(=O)C3C2C=C1,5.4745
O=c1n(-c2ccc(Oc3c(C#N)c(Oc4ccc(*)cc4)ccc3)cc2)c(=O)c2cc3c(c(=O)n(*)c3=O)cc12,2.6202
c1cc2c(cc1C(c1ccc3c(c1)C(=O)N(c1ccc(Oc4ccc(*)cc4)cc1)C3=O)=O)C(=O)N(c1ncc(*)s1)C2=O,1.9774
c12c(=O)n(-c3ncc(*)s3)c(=O)c1cc1c(c2)c(=O)n(-c2ccc(Oc3ccc(*)cc3)cc2)c1=O,1.9001
c1(=O)c2c(c(=O)n1-c1ccc(OCC3CCC(COc4ccc(*)cc4)CC3)cc1)cc1c(c(=O)n(*)c1=O)c2,2.2219
C1(=O)C(C(c2ccccc2)C*)C(*)C(=O)N1c1ccc(C(Oc2ccc(C=O)cc2)=O)cc1,4.2954
c1c(Oc2ccc(N3C(=O)c4c(cc(C(Nc5cccc(NC(*)=O)n5)=O)cc4)C3=O)cc2)c2c(cc1)c(N1C(=O)c3cc(*)ccc3C1=O)ccc2,2.5119
c1cc(Oc2ccc(N3C(=O)c4cc(C(=O)Nc5ccc(NC(*)=O)cc5)ccc4C3=O)cc2)c2c(c1)c(N1C(=O)c3c(cc(*)cc3)C1=O)ccc2,2.8645
c1cc(OC(=O)c2ccc(*)cc2)ccc1-n1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,2.7833
c1cc(NC(=O)c2ccc(*)cc2)ccc1-n1c(=O)c2cc3c(=O)n(*)c(=O)c3cc2c1=O,2.3994
n1c2cc(N3C(=O)c4c(ccc(-c5ccc6c(c5)C(=O)N(c5ccc(*)cc5)C6=O)c4)C3=O)ccc2[nH]c1*,2.4895
c1c2nc(*)[nH]c2ccc1N1C(=O)c2cc(C(c3cc4c(cc3)C(=O)N(c3ccc(*)cc3)C4=O)=O)ccc2C1=O,2.4444
n1c2cc(N3C(=O)c4c(cccc4-c4ccc5c(c4)C(=O)N(c4ccc(*)cc4)C5=O)C3=O)ccc2[nH]c1*,2.9114
O=C1N(C(c2ccc(N3C(=O)c4cc(*)ccc4C3=O)cc2)=O)C(=O)CN1C(*)=O,3.533
c1cc2c(cc1*)C(=O)N(c1cc(OCCCC)cc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)c1)C2=O,2.6613
c1(*)ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4c(ccc(C(*)=O)c4)C3=O)cc(OCCCCCCCC)c1)C2=O,2.6342
c1cc(SSc2ccc(-n3c(=O)c4cc5c(cc4c3=O)c(=O)n(*)c5=O)cc2)ccc1*,2.3111
